station,interactions,mean_risk,high_risk_interactions,mean_source_delay,mean_gap,warning_rate,bottleneck_score
AGC,272,0.5006993766916774,209,59.98529411764706,13.841911764705882,0.7683823529411765,0.54796203865509
KGQ,61,0.48188491889185725,49,58.885245901639344,15.19672131147541,0.8032786885245902,0.547793231441381
GD,175,0.5039991097871004,141,48.222857142857144,14.634285714285713,0.8057142857142857,0.547654396696043
NK,236,0.5002583524984087,198,40.82627118644068,15.351694915254237,0.8389830508474576,0.5474910615106459
MKA,112,0.5019800139995307,92,44.714285714285715,13.553571428571429,0.8214285714285714,0.5474345579745177
TATA,101,0.5000854625711685,66,90.5049504950495,16.92079207920792,0.6534653465346535,0.547318297768407
NLDA,44,0.5012475394720813,37,39.70454545454545,17.454545454545453,0.8409090909090909,0.5473087402465145
MYR,113,0.5011396875873778,93,43.88495575221239,15.389380530973451,0.8230088495575221,0.5465608160571562
SRC,57,0.49812262407372176,37,91.71929824561404,14.070175438596491,0.6491228070175439,0.546392447481737
GAYA,170,0.5018628849738065,154,20.935294117647057,15.33529411764706,0.9058823529411765,0.5461137033106959
CPH,38,0.5003170241613681,29,59.13157894736842,16.526315789473685,0.7631578947368421,0.5452485862594195
MAQ,50,0.4921490978973293,49,4.24,18.0,0.98,0.5448172782551524
HRI,76,0.5016081943047879,62,43.88157894736842,13.776315789473685,0.8157894736842105,0.5446254794672414
CAN,69,0.5001534881791272,56,45.65217391304348,16.36231884057971,0.8115942028985508,0.5446200764502289
DRD,43,0.5033207819685536,40,11.604651162790697,13.790697674418604,0.9302325581395349,0.5437107525679613
BST,128,0.5015492166672858,102,48.0546875,15.8203125,0.796875,0.5435895552016519
TPTY,118,0.49805113728650285,112,8.64406779661017,15.584745762711865,0.9491525423728814,0.5434403109933822
NDD,75,0.5018355504512608,62,39.70666666666666,17.533333333333335,0.8266666666666667,0.5433323911838706
SSM,107,0.5002564095044689,86,46.149532710280376,14.355140186915888,0.8037383177570093,0.5428711013212616
NCB,73,0.5015102234798208,61,36.821917808219176,15.04109589041096,0.8356164383561644,0.5426278707727319
OTP,32,0.5025343994618993,29,17.15625,14.78125,0.90625,0.5423326359725603
STA,222,0.49860761763943157,163,64.6891891891892,14.018018018018019,0.7342342342342343,0.5419333511136876
EE,126,0.5002572259758367,99,49.91269841269841,14.055555555555555,0.7857142857142857,0.5416736575530972
BPP,94,0.5005157953973116,77,40.702127659574465,13.606382978723405,0.8191489361702128,0.5415306855514808
NDPM,67,0.5014309578218731,55,39.492537313432834,15.73134328358209,0.8208955223880597,0.5411592332933867
DEOS,104,0.5011483800769123,84,42.875,15.923076923076923,0.8076923076923077,0.54084049532154
BKP,150,0.5012554097645593,126,34.1,14.833333333333334,0.84,0.5407708816160604
MTJ,329,0.5007263890150107,252,53.98784194528876,13.410334346504559,0.7659574468085106,0.5405395135000459
KGP,253,0.5019232975990779,184,63.3399209486166,13.430830039525691,0.7272727272727273,0.5399934904138142
MB,361,0.518572659630661,282,41.00554016620499,12.89196675900277,0.7811634349030471,0.539502854879315
JL,230,0.49932158320124276,180,49.208695652173915,14.017391304347827,0.782608695652174,0.5394866840235374
HJP,152,0.4987115931560259,112,61.2171052631579,15.032894736842104,0.7368421052631579,0.5388839373998663
BBU,69,0.4994887979666352,53,52.130434782608695,14.73913043478261,0.7681159420289855,0.5384906298947075
GDG,52,0.5008935598071328,43,35.65384615384615,15.673076923076923,0.8269230769230769,0.5384049626604068
AB,30,0.5002108533792924,27,15.966666666666667,13.666666666666666,0.9,0.5379652328044859
CTC,149,0.5027857583879946,112,54.38926174496644,13.583892617449665,0.7516778523489933,0.5377343352845637
BDJ,61,0.5021458196329213,55,14.131147540983607,16.81967213114754,0.9016393442622951,0.5373713658255558
DMO,47,0.5010493864437209,36,50.91489361702128,15.957446808510639,0.7659574468085106,0.5372637098337887
JSG,117,0.5160649167346542,84,56.94871794871795,14.504273504273504,0.717948717948718,0.5371181005402175
AUBR,58,0.5004136287973249,47,38.827586206896555,15.89655172413793,0.8103448275862069,0.5367415671565117
KJT,41,0.5009388951040218,36,20.195121951219512,17.024390243902438,0.8780487804878049,0.5364737035677254
GP,33,0.5017971902990129,26,43.96969696969697,16.21212121212121,0.7878787878787878,0.5364453377432289
RJPB,95,0.49842635660273343,85,16.66315789473684,17.28421052631579,0.8947368421052632,0.5362731100098326
SEE,49,0.4995080586074574,38,46.285714285714285,18.285714285714285,0.7755102040816326,0.5341808201542971
PUNE,291,0.5042206042462164,245,26.085910652920962,11.639175257731958,0.8419243986254296,0.5338664926871587
KYN,537,0.4988624902496613,438,34.78957169459963,13.013035381750466,0.8156424581005587,0.5330384922805012
KJM,76,0.49833440868083273,63,31.38157894736842,13.460526315789474,0.8289473684210527,0.532953852168039
PNC,110,0.5012317092682428,93,25.154545454545456,14.772727272727273,0.8454545454545455,0.5323892937229966
