service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,source_delay_class,risk_score,risk_band
2024-09-18,VAPI,14808,19019,11.0,20.0,15.0,MODERATE,0.44339974946524574,LOW
2024-09-12,BH,14702,14707,0.0,11.0,10.0,LOW,0.4574930211114391,LOW
2024-09-09,HWH,12041,20897,0.0,0.0,10.0,LOW,0.522262735301587,ELEVATED
2024-09-04,DBD,14682,14310,25.0,16.0,26.0,HIGH,0.5047651857727244,ELEVATED
2024-09-26,UDN,19034,19005,0.0,3.0,14.0,LOW,0.5075865684223952,ELEVATED
2024-09-27,VM,22623,16865,0.0,0.0,14.0,LOW,0.47618984268760034,MODERATE
2024-09-21,KATL,12791,1323,41.0,60.0,23.0,HIGH,0.5049122217965902,ELEVATED
2024-09-05,KIUL,13106,13419,19.0,45.0,14.0,HIGH,0.5069933144873487,ELEVATED
2024-09-17,VGLJ,12780,20103,4.0,0.0,1.0,LOW,0.4812066767009308,MODERATE
2024-09-30,ADI,22955,19255,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-01,GGN,15013,12958,14.0,6.0,27.0,MODERATE,0.5041705496916826,ELEVATED
2024-09-10,DEE,20473,15716,0.0,31.0,9.0,LOW,0.5069291426331757,ELEVATED
2024-09-25,NBQ,15418,13176,0.0,0.0,30.0,LOW,0.47535771400546917,MODERATE
2024-09-29,SLO,20805,18189,0.0,111.0,16.0,LOW,0.5111536182700973,ELEVATED
2024-09-13,BKP,13484,13006,0.0,120.0,10.0,LOW,0.5111536182700973,ELEVATED
2024-09-09,MOZ,12904,18238,5.0,5.0,21.0,LOW,0.5048420971922276,ELEVATED
2024-09-09,BL,22930,12935,0.0,33.0,2.0,LOW,0.5069291426331757,ELEVATED
2024-09-13,ASK,16205,6244,20.0,31.0,26.0,HIGH,0.5047651857727244,ELEVATED
2024-09-19,SHC,12203,5251,0.0,127.0,7.0,LOW,0.5111536182700973,ELEVATED
2024-09-06,FTP,12308,14034,0.0,238.0,13.0,LOW,0.5111536182700973,ELEVATED
2024-09-11,NLE,16606,16348,18.0,15.0,22.0,HIGH,0.49870172731506945,MODERATE
2024-09-09,MUR,12556,12521,29.0,0.0,24.0,HIGH,0.46971013638854525,LOW
2024-09-23,DOS,12816,12178,108.0,23.0,15.0,SEVERE,0.5149661663396061,ELEVATED
2024-09-27,DURG,15160,18241,0.0,0.0,15.0,LOW,0.48238250573085995,MODERATE
2024-09-09,VGLJ,12156,9044,0.0,0.0,10.0,LOW,0.5036977000468889,ELEVATED
2024-09-18,BKN,4711,12456,180.0,3.0,23.0,SEVERE,0.5171049790032367,ELEVATED
2024-09-02,QLN,16328,12081,0.0,7.0,29.0,LOW,0.506860147309481,ELEVATED
2024-09-30,AII,19608,20978,5.0,0.0,25.0,LOW,0.475366953779716,MODERATE
2024-09-30,AD,12163,16593,16.0,33.0,27.0,HIGH,0.49149889355186266,MODERATE
2024-09-25,BLS,12821,12552,39.0,0.0,27.0,HIGH,0.4697090991418631,LOW
2024-09-24,AWY,12646,16347,0.0,9.0,2.0,LOW,0.5039222241042314,ELEVATED
2024-09-26,CDG,22448,20978,0.0,29.0,18.0,LOW,0.5066623097284924,ELEVATED
2024-09-18,WR,1315,12119,5.0,3.0,30.0,LOW,0.506755566378797,ELEVATED
2024-09-19,ABR,20824,22451,0.0,8.0,8.0,LOW,0.5027052296122758,ELEVATED
2024-09-02,VG,22925,22946,21.0,40.0,19.0,HIGH,0.5046861078258712,ELEVATED
2024-09-26,AKD,19711,12920,17.0,3.0,21.0,HIGH,0.5053435336150908,ELEVATED
2024-09-16,AGC,12808,12642,47.0,160.0,23.0,HIGH,0.5100384485186014,ELEVATED
2024-09-12,BSL,19484,12138,0.0,207.0,27.0,LOW,0.5110846229464027,ELEVATED
2024-09-27,SDLP,12458,14727,0.0,45.0,4.0,LOW,0.5069291426331757,ELEVATED
2024-09-09,TDL,12816,12506,6.0,2.0,8.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-26,TEL,12710,13352,18.0,12.0,14.0,HIGH,0.5101884291540619,ELEVATED
2024-09-07,KIUL,12352,18603,10.0,0.0,7.0,MODERATE,0.4754910357850945,MODERATE
2024-09-12,VPT,16127,16235,0.0,2.0,27.0,LOW,0.4785468902307927,MODERATE
2024-09-11,RTM,12961,9002,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-07,DDU,20801,12274,0.0,3.0,11.0,LOW,0.5236058576393632,ELEVATED
2024-09-28,HWH,13046,12347,0.0,0.0,20.0,LOW,0.5569127694248546,HIGH
2024-09-08,MJF,12862,17064,9.0,13.0,26.0,MODERATE,0.5036611971730109,ELEVATED
2024-09-30,CBE,12676,16160,0.0,0.0,18.0,LOW,0.4765413337734397,MODERATE
2024-09-05,RE,14322,19407,2.0,6.0,21.0,LOW,0.5075865684223952,ELEVATED
2024-09-04,LKO,20940,11123,5.0,35.0,5.0,LOW,0.5061671359132722,ELEVATED
2024-09-18,MTJ,12618,12648,32.0,15.0,24.0,HIGH,0.5055149645759882,ELEVATED
2024-09-21,MB,12430,12328,11.0,5.0,18.0,MODERATE,0.5435383047455992,ELEVATED
2024-09-12,NZM,20172,22182,164.0,0.0,22.0,SEVERE,0.5209057074547112,ELEVATED
2024-09-11,ED,7199,18189,400.0,0.0,2.0,SEVERE,0.4715928485779786,MODERATE
2024-09-06,BKI,22996,19032,0.0,34.0,7.0,LOW,0.5069291426331757,ELEVATED
2024-09-06,JSME,12334,12331,128.0,19.0,15.0,SEVERE,0.4891430938744998,MODERATE
2024-09-18,DMO,11271,12185,123.0,7.0,2.0,SEVERE,0.5143168143264313,ELEVATED
2024-09-02,TK,16217,17326,41.0,22.0,25.0,HIGH,0.5049122217965902,ELEVATED
2024-09-10,DR,17057,22230,14.0,0.0,9.0,MODERATE,0.4730163328014592,MODERATE
2024-09-15,PHD,12419,12004,81.0,0.0,5.0,SEVERE,0.4715928485779786,MODERATE
2024-09-15,VRI,16101,12633,17.0,3.0,21.0,HIGH,0.4852534604947685,MODERATE
2024-09-17,AJJ,12609,22604,5.0,0.0,10.0,LOW,0.4760510091912992,MODERATE
2024-09-18,KVZ,17643,17248,61.0,23.0,27.0,SEVERE,0.4886709076261267,MODERATE
2024-09-09,KK,1587,11007,3.0,16.0,17.0,LOW,0.5069291426331757,ELEVATED
2024-09-26,HUP,17307,11014,6.0,68.0,28.0,MODERATE,0.5035131239024631,ELEVATED
2024-09-03,MLDT,13146,12378,0.0,0.0,30.0,LOW,0.4767811595281658,MODERATE
2024-09-14,QLN,16629,12075,9.0,23.0,4.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-03,PC,11061,12715,12.0,2.0,26.0,MODERATE,0.5043186229622304,ELEVATED
2024-09-26,LAR,11077,12137,0.0,4.0,28.0,LOW,0.5075175730987005,ELEVATED
2024-09-25,NK,15066,17058,515.0,69.0,9.0,SEVERE,0.5145623428135395,ELEVATED
2024-09-20,QLN,20931,16382,6.0,24.0,5.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-16,KYN,12533,12860,0.0,99.0,19.0,LOW,0.5111536182700973,ELEVATED
2024-09-06,NRKR,17641,18237,0.0,4.0,22.0,LOW,0.5076656463692485,ELEVATED
2024-09-23,DHN,12987,22307,3.0,0.0,11.0,LOW,0.47762628781804767,MODERATE
2024-09-09,LKR,12367,13331,119.0,191.0,29.0,SEVERE,0.5183802521780734,ELEVATED
2024-09-17,LAU,15623,22916,8.0,3.0,1.0,MODERATE,0.503691440552195,ELEVATED
2024-09-03,MB,4032,12092,10.0,17.0,7.0,MODERATE,0.5371681254695199,ELEVATED
2024-09-20,KCG,17064,12785,0.0,0.0,26.0,LOW,0.4755057872760171,MODERATE
2024-09-01,KLD,19038,22537,0.0,11.0,25.0,LOW,0.507008220580029,ELEVATED
2024-09-11,BINA,19314,18237,139.0,5.0,11.0,SEVERE,0.5973949299864935,HIGH
2024-09-20,KPG,20857,11039,0.0,26.0,3.0,LOW,0.5069291426331757,ELEVATED
2024-09-02,KTE,12321,11706,26.0,88.0,12.0,HIGH,0.5046861078258712,ELEVATED
2024-09-17,VAK,20636,12624,5.0,3.0,22.0,LOW,0.506903639649345,ELEVATED
2024-09-17,JL,12141,12655,58.0,12.0,9.0,HIGH,0.5051639481128315,ELEVATED
2024-09-07,BSP,12222,18517,211.0,30.0,4.0,SEVERE,0.5197336500291334,ELEVATED
2024-09-04,VRI,16160,20681,0.0,18.0,20.0,LOW,0.4825662646600691,MODERATE
2024-09-05,CRP,13319,12019,16.0,4.0,27.0,HIGH,0.5052745382913961,ELEVATED
2024-09-07,STA,22947,15017,27.0,33.0,21.0,HIGH,0.5046861078258712,ELEVATED
2024-09-27,BSP,12129,12949,10.0,0.0,5.0,MODERATE,0.47332714777633034,MODERATE
2024-09-20,ST,12990,12980,0.0,0.0,12.0,LOW,0.47618984268760034,MODERATE
2024-09-28,DG,12635,16235,60.0,0.0,18.0,HIGH,0.47054122782399427,MODERATE
2024-09-23,MAS,22626,12601,2.0,0.0,24.0,LOW,0.5394082134661833,ELEVATED
2024-09-12,TPJ,20665,12635,8.0,5.0,7.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-18,LPI,18520,12738,50.0,0.0,21.0,HIGH,0.47054122782399427,MODERATE
2024-09-16,KPD,12658,16382,0.0,0.0,18.0,LOW,0.47618984268760034,MODERATE
2024-09-16,KUH,19020,19037,5.0,4.0,10.0,LOW,0.5068245617024918,ELEVATED
2024-09-13,BKP,3250,12567,8.0,30.0,2.0,MODERATE,0.5030340147629754,ELEVATED
2024-09-24,KYN,16339,22107,20.0,14.0,19.0,HIGH,0.5046861078258712,ELEVATED
2024-09-29,CLT,22638,6042,12.0,95.0,10.0,MODERATE,0.5078065948630793,ELEVATED
2024-09-29,HD,12780,12137,28.0,9.0,26.0,HIGH,0.5047651857727244,ELEVATED
2024-09-24,VZM,12863,20842,289.0,3.0,24.0,SEVERE,0.5147497121968957,ELEVATED
2024-09-10,PRYJ,20942,20801,4.0,0.0,26.0,LOW,0.47554318945498986,MODERATE
2024-09-04,TUP,8539,22503,103.0,18.0,3.0,SEVERE,0.5143168143264313,ELEVATED
2024-09-13,DBG,2570,13043,2.0,0.0,21.0,LOW,0.4872710529351366,MODERATE
2024-09-01,CSMT,12125,11401,0.0,0.0,10.0,LOW,0.5894236609255568,HIGH
2024-09-19,UMB,14681,12032,5.0,16.0,19.0,LOW,0.5273836624353033,ELEVATED
2024-09-25,LHU,19701,22481,11.0,0.0,15.0,MODERATE,0.4748028734534198,MODERATE
2024-09-30,BSL,22178,12844,62.0,5.0,3.0,SEVERE,0.5112103919591273,ELEVATED
2024-09-05,PRYJ,12165,12818,67.0,46.0,4.0,SEVERE,0.513152888985364,ELEVATED
2024-09-14,WL,12749,12727,69.0,0.0,1.0,SEVERE,0.4715928485779786,MODERATE
2024-09-25,HRI,15910,13152,32.0,90.0,11.0,HIGH,0.5080874193051041,ELEVATED
2024-09-15,NBD,13005,13307,0.0,0.0,28.0,LOW,0.4662031659941437,LOW
2024-09-19,GJL,14311,12036,21.0,42.0,5.0,HIGH,0.5046861078258712,ELEVATED
2024-09-27,TDL,12487,12987,5.0,0.0,15.0,LOW,0.4760510091912992,MODERATE
2024-09-21,TDL,14854,12304,5.0,9.0,17.0,LOW,0.5061671359132722,ELEVATED
2024-09-09,DPU,15817,15665,18.0,0.0,13.0,HIGH,0.4703941918001285,MODERATE
2024-09-11,MFP,5219,13022,0.0,8.0,18.0,LOW,0.5091370793275601,ELEVATED
2024-09-24,ATP,16591,11302,0.0,6.0,1.0,LOW,0.5075865684223952,ELEVATED
2024-09-27,CHE,11020,12703,3.0,3.0,15.0,LOW,0.5075865684223952,ELEVATED
2024-09-19,PTJ,12685,12686,10.0,0.0,1.0,MODERATE,0.4737882273004231,MODERATE
2024-09-12,PAY,16333,16159,15.0,24.0,27.0,MODERATE,0.4955176179770489,MODERATE
2024-09-10,ANND,22946,22928,0.0,5.0,17.0,LOW,0.48664093500635774,MODERATE
2024-09-24,GADJ,20977,12015,139.0,4.0,7.0,SEVERE,0.5149307327830878,ELEVATED
2024-09-05,WHM,22723,17642,16.0,18.0,27.0,HIGH,0.5046171125021766,ELEVATED
2024-09-15,GWL,22692,20172,54.0,392.0,8.0,HIGH,0.5118136361131197,ELEVATED
2024-09-03,KGP,12277,18037,2.0,38.0,21.0,LOW,0.5078917688299297,ELEVATED
2024-09-05,COR,19711,9007,12.0,0.0,13.0,MODERATE,0.47374513755645525,MODERATE
2024-09-08,CBE,22610,20644,0.0,2.0,2.0,LOW,0.5090537898782463,ELEVATED
2024-09-11,ASR,12029,14505,22.0,0.0,8.0,HIGH,0.5740182689469298,HIGH
2024-09-15,LDH,14681,14034,0.0,5.0,16.0,LOW,0.5075865684223952,ELEVATED
2024-09-07,GDA,12996,12926,0.0,0.0,26.0,LOW,0.4755057872760171,MODERATE
2024-09-19,ETW,12225,14865,118.0,22.0,16.0,SEVERE,0.5164397793442499,ELEVATED
2024-09-17,GDO,20489,12403,0.0,227.0,11.0,LOW,0.5111536182700973,ELEVATED
2024-09-17,BRC,12431,14701,6.0,0.0,4.0,MODERATE,0.43945805539220856,LOW
2024-09-13,KSG,12065,22987,2.0,0.0,14.0,LOW,0.47489616162134013,MODERATE
2024-09-25,GOY,2394,2398,377.0,671.0,9.0,SEVERE,0.5187868184504612,ELEVATED
2024-09-16,TDL,12945,14853,0.0,6.0,3.0,LOW,0.5075865684223952,ELEVATED
2024-09-05,KPZ,12465,12466,42.0,12.0,5.0,HIGH,0.504833143849737,ELEVATED
2024-09-16,PAU,17063,11404,22.0,0.0,18.0,HIGH,0.4703941918001285,MODERATE
2024-09-07,AGC,12447,19308,0.0,23.0,2.0,LOW,0.5069291426331757,ELEVATED
2024-09-15,MKC,11125,19301,2.0,17.0,1.0,LOW,0.4977695917973191,MODERATE
2024-09-11,PTJ,22640,22637,24.0,20.0,21.0,HIGH,0.5046861078258712,ELEVATED
2024-09-13,GD,5283,15090,11.0,34.0,18.0,MODERATE,0.506271309154615,ELEVATED
2024-09-21,MDP,19436,18620,12.0,16.0,20.0,MODERATE,0.45075205151278663,LOW
2024-09-10,GYN,14006,12560,0.0,0.0,27.0,LOW,0.47315512552904315,MODERATE
2024-09-15,NJP,5931,12510,192.0,0.0,18.0,SEVERE,0.46918941186566343,LOW
2024-09-30,SA,16232,16527,26.0,0.0,24.0,HIGH,0.4553208912274827,LOW
2024-09-30,ALJN,22426,12004,2.0,5.0,20.0,LOW,0.4993783587340467,MODERATE
2024-09-28,ST,19016,12656,0.0,0.0,25.0,LOW,0.4755057872760171,MODERATE
2024-09-24,JP,12985,9721,0.0,4.0,19.0,LOW,0.5075865684223952,ELEVATED
2024-09-13,VG,19217,22951,0.0,0.0,14.0,LOW,0.47618984268760034,MODERATE
2024-09-05,RIG,12151,12129,0.0,23.0,7.0,LOW,0.5095436313774304,ELEVATED
2024-09-06,NTSK,22504,22502,15.0,182.0,7.0,MODERATE,0.5078065948630793,ELEVATED
2024-09-18,SKLR,16515,16576,26.0,30.0,29.0,HIGH,0.5046171125021766,ELEVATED
2024-09-27,KKLR,17226,8312,53.0,0.0,25.0,HIGH,0.46985717241241104,LOW
2024-09-06,BSL,12627,22846,25.0,64.0,9.0,HIGH,0.5046861078258712,ELEVATED
2024-09-28,UMB,22478,14616,4.0,25.0,22.0,LOW,0.5253927796258498,ELEVATED
2024-09-10,PPTA,5219,12529,44.0,0.0,6.0,HIGH,0.47240736479623374,MODERATE
2024-09-08,VSKP,17220,22880,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-03,DAB,9576,17057,391.0,3.0,11.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-09,NDLS,12398,12566,0.0,0.0,9.0,LOW,0.5392658623381703,ELEVATED
2024-09-03,CAN,20633,12602,0.0,0.0,30.0,LOW,0.47535771400546917,MODERATE
2024-09-29,PCOI,1668,18202,10.0,17.0,17.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-01,ANVT,12428,22438,0.0,0.0,30.0,LOW,0.5869614664634206,HIGH
2024-09-17,BRC,11089,19055,2.0,9.0,4.0,LOW,0.46937543096225975,LOW
2024-09-28,URI,11302,11406,0.0,0.0,20.0,LOW,0.47618984268760034,MODERATE
2024-09-07,HTZ,13236,18184,30.0,27.0,16.0,HIGH,0.5046861078258712,ELEVATED
2024-09-03,GDR,12733,17643,16.0,9.0,3.0,HIGH,0.5205431644171196,ELEVATED
2024-09-16,MSH,22473,20483,0.0,2.0,27.0,LOW,0.48650978221798613,MODERATE
2024-09-02,MLMR,16751,12631,51.0,20.0,24.0,HIGH,0.5058139728816797,ELEVATED
2024-09-20,GWD,12785,9519,0.0,112.0,11.0,LOW,0.5111536182700973,ELEVATED
2024-09-20,TBM,12759,16101,0.0,9.0,6.0,LOW,0.5019085595809429,ELEVATED
2024-09-29,RJY,18189,12703,108.0,6.0,23.0,SEVERE,0.5146970194815339,ELEVATED
2024-09-15,RN,1171,1168,45.0,70.0,10.0,HIGH,0.5303423848230101,ELEVATED
2024-09-27,BRYA,13030,13419,63.0,39.0,25.0,SEVERE,0.5114023318559398,ELEVATED
2024-09-28,ALJN,15483,12487,26.0,0.0,27.0,HIGH,0.46043938210545654,LOW
2024-09-03,TDD,18047,18046,42.0,98.0,10.0,HIGH,0.5090576194866586,ELEVATED
2024-09-22,RK,19566,22458,0.0,0.0,18.0,LOW,0.47618984268760034,MODERATE
2024-09-22,MBNR,12862,7584,0.0,9.0,24.0,LOW,0.507008220580029,ELEVATED
2024-09-14,KUR,12801,22820,13.0,5.0,26.0,MODERATE,0.5043186229622304,ELEVATED
2024-09-10,MLDT,13147,13145,0.0,0.0,20.0,LOW,0.47761328821029686,MODERATE
2024-09-02,TCR,12625,12683,36.0,3.0,11.0,HIGH,0.5045466796222332,ELEVATED
2024-09-26,BAP,11040,12150,30.0,0.0,10.0,HIGH,0.4703941918001285,MODERATE
2024-09-16,BVI,12960,22956,0.0,0.0,15.0,LOW,0.4505330426704457,LOW
2024-09-21,CTC,2832,18425,2.0,19.0,27.0,LOW,0.5116877718358953,ELEVATED
2024-09-20,SC,17230,12723,0.0,364.0,4.0,LOW,0.5498069456175074,ELEVATED
2024-09-27,PRR,13511,12884,0.0,2.0,18.0,LOW,0.5075865684223952,ELEVATED
2024-09-17,MTC,22457,14164,18.0,0.0,6.0,HIGH,0.46992765011031395,LOW
2024-09-16,RPZ,19327,20982,6.0,0.0,16.0,MODERATE,0.4748028734534198,MODERATE
2024-09-29,BKP,22347,13288,0.0,13.0,3.0,LOW,0.5069291426331757,ELEVATED
2024-09-20,BXR,12435,12334,8.0,9.0,14.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-25,BE,12429,12230,2.0,32.0,9.0,LOW,0.5125686729712959,ELEVATED
2024-09-16,AUBR,22912,13307,0.0,41.0,5.0,LOW,0.5069291426331757,ELEVATED
2024-09-23,MDP,13005,15028,20.0,0.0,1.0,HIGH,0.4221816555896936,LOW
2024-09-29,ASR,14505,4652,0.0,205.0,20.0,LOW,0.5982121804135702,HIGH
2024-09-12,BSB,12381,22417,0.0,0.0,10.0,LOW,0.47703613130861905,MODERATE
2024-09-15,GAYA,12365,22349,0.0,0.0,24.0,LOW,0.49308534830749323,MODERATE
2024-09-22,KNW,19014,11072,0.0,153.0,1.0,LOW,0.5111536182700973,ELEVATED
2024-09-28,SHRN,9321,14115,13.0,0.0,22.0,MODERATE,0.47171263798765056,MODERATE
2024-09-22,UJN,19306,22910,0.0,0.0,10.0,LOW,0.4653966356442813,LOW
2024-09-24,TPTY,17247,12625,15.0,0.0,15.0,MODERATE,0.47570090333180964,MODERATE
2024-09-13,SA,16236,12686,6.0,0.0,24.0,MODERATE,0.46329197568343394,LOW
2024-09-24,KQR,12307,12321,48.0,39.0,20.0,HIGH,0.49537499689926223,MODERATE
2024-09-01,DHN,18604,13009,0.0,3.0,8.0,LOW,0.5089497416335668,ELEVATED
2024-09-03,ON,14217,11123,59.0,28.0,4.0,HIGH,0.5057348949348264,ELEVATED
2024-09-21,JNU,19046,14213,21.0,7.0,18.0,HIGH,0.5046861078258712,ELEVATED
2024-09-12,MAQ,16348,7378,0.0,0.0,11.0,LOW,0.4832543024476463,MODERATE
2024-09-06,UMB,12469,12312,0.0,0.0,8.0,LOW,0.5017842190635046,ELEVATED
2024-09-25,MMCT,12933,12931,0.0,0.0,24.0,LOW,0.527179496838167,ELEVATED
2024-09-16,YA,17416,22159,21.0,0.0,14.0,HIGH,0.4622806850880279,LOW
2024-09-15,TNA,12125,11401,10.0,9.0,13.0,MODERATE,0.510074853554955,ELEVATED
2024-09-23,TPJ,12632,20635,3.0,0.0,2.0,LOW,0.4757233009977858,MODERATE
2024-09-17,WADI,22718,11301,3.0,0.0,12.0,LOW,0.47618984268760034,MODERATE
2024-09-26,PUNE,12755,11139,19.0,35.0,1.0,HIGH,0.5018625024879335,ELEVATED
2024-09-09,PTJ,6029,12683,0.0,13.0,17.0,LOW,0.5069291426331757,ELEVATED
2024-09-08,ST,12432,20907,2.0,3.0,9.0,LOW,0.5075865684223952,ELEVATED
2024-09-03,AJJ,12295,18189,0.0,0.0,3.0,LOW,0.4757233009977858,MODERATE
2024-09-06,UBR,22929,19417,14.0,0.0,26.0,MODERATE,0.4700532121485284,MODERATE
2024-09-28,SLO,17487,18520,54.0,0.0,11.0,HIGH,0.47054122782399427,MODERATE
2024-09-03,SGG,12368,15658,0.0,0.0,14.0,LOW,0.47618984268760034,MODERATE
2024-09-05,ST,12480,14708,0.0,2.0,23.0,LOW,0.5076656463692485,ELEVATED
2024-09-24,WADI,22732,22160,13.0,5.0,22.0,MODERATE,0.5043186229622304,ELEVATED
2024-09-21,SINI,12871,12021,42.0,77.0,8.0,HIGH,0.504833143849737,ELEVATED
2024-09-12,SBC,12079,12028,0.0,0.0,1.0,LOW,0.5224182528571799,ELEVATED
2024-09-30,UMB,13152,14888,2.0,35.0,8.0,LOW,0.5254480368686955,ELEVATED
2024-09-16,VSKP,15629,22837,0.0,33.0,18.0,LOW,0.5069291426331757,ELEVATED
2024-09-14,CNB,12420,2570,3.0,97.0,4.0,LOW,0.5212074525770033,ELEVATED
2024-09-19,KUDA,16586,12134,38.0,32.0,26.0,HIGH,0.5049122217965902,ELEVATED
2024-09-20,NPNR,13202,13201,0.0,6.0,21.0,LOW,0.5075865684223952,ELEVATED
2024-09-14,KPD,22649,17422,14.0,0.0,1.0,MODERATE,0.4697226214071149,LOW
2024-09-24,BPL,12192,22709,11.0,8.0,27.0,MODERATE,0.5419944243863511,ELEVATED
2024-09-23,ARA,13201,5299,8.0,78.0,27.0,MODERATE,0.5043326313045569,ELEVATED
2024-09-09,AGN,18237,12855,56.0,45.0,24.0,HIGH,0.5058139728816797,ELEVATED
2024-09-11,DHN,13301,13303,0.0,0.0,5.0,LOW,0.47996446989357716,MODERATE
2024-09-02,COR,9332,14801,5.0,33.0,25.0,LOW,0.5062462138601256,ELEVATED
2024-09-23,GZB,14316,15280,8.0,2.0,16.0,MODERATE,0.5310239587012274,ELEVATED
2024-09-20,BKI,12015,22987,0.0,0.0,21.0,LOW,0.47618984268760034,MODERATE
2024-09-06,BRC,2134,12926,0.0,10.0,27.0,LOW,0.4630649195484738,LOW
2024-09-17,BBS,12277,22825,80.0,189.0,6.0,SEVERE,0.5673178905744487,HIGH
2024-09-12,LDH,19612,14505,25.0,5.0,10.0,HIGH,0.5053435336150908,ELEVATED
2024-09-20,MURI,18625,18639,13.0,0.0,7.0,MODERATE,0.4550490163380682,LOW
2024-09-08,MZP,15657,12487,70.0,12.0,20.0,SEVERE,0.5150684471618031,ELEVATED
2024-09-02,DURG,15231,12809,0.0,2.0,17.0,LOW,0.5190266134100117,ELEVATED
2024-09-16,VGLJ,16094,12919,2.0,17.0,28.0,LOW,0.5734601664894462,HIGH
2024-09-16,GKP,12566,15114,0.0,11.0,25.0,LOW,0.5294489812328815,ELEVATED
2024-09-21,BZU,12409,12975,24.0,126.0,12.0,HIGH,0.5089105834627928,ELEVATED
2024-09-14,PML,20605,16866,0.0,0.0,20.0,LOW,0.47618984268760034,MODERATE
2024-09-17,TNA,22159,11071,28.0,3.0,25.0,HIGH,0.5088143540450046,ELEVATED
2024-09-10,LTT,18029,12167,80.0,46.0,11.0,SEVERE,0.5756695651124549,HIGH
2024-09-05,KQR,13514,13151,16.0,20.0,3.0,HIGH,0.4968251918537813,MODERATE
2024-09-09,NAD,12951,12973,0.0,0.0,2.0,LOW,0.4757233009977858,MODERATE
2024-09-22,DURG,20826,18237,2.0,0.0,8.0,LOW,0.48443525446799734,MODERATE
2024-09-24,GZB,19032,12505,0.0,0.0,16.0,LOW,0.46453264318076576,LOW
2024-09-16,SSM,13243,14224,45.0,23.0,11.0,HIGH,0.504833143849737,ELEVATED
2024-09-20,SM,13146,12378,18.0,26.0,13.0,HIGH,0.5046861078258712,ELEVATED
2024-09-13,NLR,17479,13351,0.0,0.0,25.0,LOW,0.47281160711108366,MODERATE
2024-09-11,MAO,12617,22630,58.0,15.0,7.0,HIGH,0.5546083887274073,HIGH
2024-09-25,NDLS,20802,12556,0.0,6.0,10.0,LOW,0.56862004377915,HIGH
2024-09-13,NH,13170,13154,0.0,30.0,1.0,LOW,0.5043477975628095,ELEVATED
2024-09-28,ED,12681,16319,0.0,19.0,26.0,LOW,0.507008220580029,ELEVATED
2024-09-29,MALM,12164,12627,0.0,65.0,30.0,LOW,0.4998555517988544,MODERATE
2024-09-14,NFK,13011,13154,0.0,0.0,17.0,LOW,0.47618984268760034,MODERATE
2024-09-13,WR,12130,12810,684.0,814.0,16.0,SEVERE,0.519436170463636,ELEVATED
2024-09-18,MB,12039,15656,2.0,27.0,10.0,LOW,0.5369344451287429,ELEVATED
2024-09-21,PGT,12623,16343,5.0,10.0,8.0,LOW,0.5061671359132722,ELEVATED
2024-09-10,MAQ,16649,20631,60.0,2.0,22.0,HIGH,0.5110208217181916,ELEVATED
2024-09-15,ET,12622,12167,104.0,0.0,21.0,SEVERE,0.46708566409134533,LOW
2024-09-08,HJP,12524,13019,102.0,0.0,11.0,SEVERE,0.47079828335817275,MODERATE
2024-09-04,LDH,22487,12241,8.0,6.0,9.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-24,JUC,18310,12053,0.0,0.0,4.0,LOW,0.4757233009977858,MODERATE
2024-09-17,CNB,12444,2569,68.0,288.0,5.0,SEVERE,0.5285195995945398,ELEVATED
2024-09-16,VM,12653,16176,6.0,3.0,12.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-01,NK,15065,22122,147.0,61.0,21.0,SEVERE,0.5150512074182038,ELEVATED
2024-09-28,UMR,18478,18206,2.0,0.0,20.0,LOW,0.47618984268760034,MODERATE
2024-09-26,MYA,16535,12614,6.0,7.0,11.0,MODERATE,0.47895501994469736,MODERATE
2024-09-14,KTE,5289,19051,323.0,14.0,11.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-22,BZA,22871,17248,0.0,14.0,28.0,LOW,0.5593526213191446,HIGH
2024-09-18,SHG,14213,12225,132.0,25.0,10.0,SEVERE,0.5198061736665677,ELEVATED
2024-09-25,CTC,20836,12839,13.0,82.0,14.0,MODERATE,0.5040196629508622,ELEVATED
2024-09-08,SRID,12160,12061,14.0,30.0,1.0,MODERATE,0.5030340147629754,ELEVATED
2024-09-10,JIND,12138,19411,2.0,14.0,4.0,LOW,0.5069291426331757,ELEVATED
2024-09-20,BSP,12856,12855,65.0,0.0,1.0,SEVERE,0.4772521712482827,MODERATE
2024-09-13,KGG,15714,28182,13.0,23.0,4.0,MODERATE,0.5033421319312283,ELEVATED
